  PID   TID   UID COMM                        CMDLINE                     CMD             LABEL                          STAT  WCHAN 
 5325  5337  1001 app_process64               .dataservices               Signal Catcher  u:r:vendor_dataservice_app:s0  S<    do_sigtimedwait
 5325  5348  1001 app_process64               .dataservices               perfetto_hprof_ u:r:vendor_dataservice_app:s0  S<    pipe_read
 5325  5477  1001 app_process64               .dataservices               Jit thread pool u:r:vendor_dataservice_app:s0  SN    futex_wait_queue_me
 5325  5478  1001 app_process64               .dataservices               HeapTaskDaemon  u:r:vendor_dataservice_app:s0  SN    futex_wait_queue_me
 5325  5479  1001 app_process64               .dataservices               ReferenceQueueD u:r:vendor_dataservice_app:s0  SN    futex_wait_queue_me
 5325  5480  1001 app_process64               .dataservices               FinalizerDaemon u:r:vendor_dataservice_app:s0  SN    futex_wait_queue_me
 5325  5481  1001 app_process64               .dataservices               FinalizerWatchd u:r:vendor_dataservice_app:s0  SN    futex_wait_queue_me
 5325  5482  1001 app_process64               .dataservices               binder:5325_1   u:r:vendor_dataservice_app:s0  S     binder_thread_read
 5325  5485  1001 app_process64               .dataservices               binder:5325_2   u:r:vendor_dataservice_app:s0  S     binder_thread_read
 5325  5486  1001 app_process64               .dataservices               binder:5325_3   u:r:vendor_dataservice_app:s0  S     binder_thread_read
 5325  5494  1001 app_process64               .dataservices               Profile Saver   u:r:vendor_dataservice_app:s0  SN    futex_wait_queue_me
 5325  6603  1001 app_process64               .dataservices               pool-3-thread-1 u:r:vendor_dataservice_app:s0  S     futex_wait_queue_me
 5325  8208  1001 app_process64               .dataservices               DPMSender       u:r:vendor_dataservice_app:s0  S     do_epoll_wait
 5325  8212  1001 app_process64               .dataservices               DPMReceiver     u:r:vendor_dataservice_app:s0  S     unix_stream_read_generic
 5325  8220  1001 app_process64               .dataservices               ConnectivityThr u:r:vendor_dataservice_app:s0  S     do_epoll_wait
 5648  5648 10442 app_process64               com.android.smspush         android.smspush u:r:untrusted_app:s0:c186,c257,c512,c768 S do_epoll_wait
 5648  5655 10442 app_process64               com.android.smspush         Signal Catcher  u:r:untrusted_app:s0:c186,c257,c512,c768 S< do_sigtimedwait
 5648  5656 10442 app_process64               com.android.smspush         perfetto_hprof_ u:r:untrusted_app:s0:c186,c257,c512,c768 S< pipe_read
 5648  5660 10442 app_process64               com.android.smspush         Jit thread pool u:r:untrusted_app:s0:c186,c257,c512,c768 SN futex_wait_queue_me
 5648  5661 10442 app_process64               com.android.smspush         HeapTaskDaemon  u:r:untrusted_app:s0:c186,c257,c512,c768 SN futex_wait_queue_me
 5648  5662 10442 app_process64               com.android.smspush         ReferenceQueueD u:r:untrusted_app:s0:c186,c257,c512,c768 SN futex_wait_queue_me
 5648  5663 10442 app_process64               com.android.smspush         FinalizerDaemon u:r:untrusted_app:s0:c186,c257,c512,c768 SN futex_wait_queue_me
 5648  5664 10442 app_process64               com.android.smspush         FinalizerWatchd u:r:untrusted_app:s0:c186,c257,c512,c768 SN futex_wait_queue_me
 5648  5666 10442 app_process64               com.android.smspush         binder:5648_1   u:r:untrusted_app:s0:c186,c257,c512,c768 S binder_thread_read
 5648  5667 10442 app_process64               com.android.smspush         binder:5648_2   u:r:untrusted_app:s0:c186,c257,c512,c768 S binder_thread_read
 5648  5669 10442 app_process64               com.android.smspush         Profile Saver   u:r:untrusted_app:s0:c186,c257,c512,c768 SN futex_wait_queue_me
 5648  5670 10442 app_process64               com.android.smspush         binder:5648_3   u:r:untrusted_app:s0:c186,c257,c512,c768 S binder_thread_read
 5696  5696 10438 app_process64               com.android.launcher3       droid.launcher3 u:r:platform_app:s0:c512,c768  S     do_epoll_wait
 5696  5706 10438 app_process64               com.android.launcher3       Signal Catcher  u:r:platform_app:s0:c512,c768  S<    do_sigtimedwait
 5696  5707 10438 app_process64               com.android.launcher3       perfetto_hprof_ u:r:platform_app:s0:c512,c768  S<    pipe_read
 5696  5719 10438 app_process64               com.android.launcher3       Jit thread pool u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
 5696  5720 10438 app_process64               com.android.launcher3       HeapTaskDaemon  u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
 5696  5721 10438 app_process64               com.android.launcher3       ReferenceQueueD u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
 5696  5722 10438 app_process64               com.android.launcher3       FinalizerDaemon u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
 5696  5723 10438 app_process64               com.android.launcher3       FinalizerWatchd u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
 5696  5724 10438 app_process64               com.android.launcher3       binder:5696_1   u:r:platform_app:s0:c512,c768  S     binder_thread_read
 5696  5725 10438 app_process64               com.android.launcher3       binder:5696_2   u:r:platform_app:s0:c512,c768  S     binder_thread_read
 5696  5732 10438 app_process64               com.android.launcher3       binder:5696_3   u:r:platform_app:s0:c512,c768  S     binder_thread_read
 5696  5748 10438 app_process64               com.android.launcher3       InteractionJank u:r:platform_app:s0:c512,c768  S     do_epoll_wait
 5696  5749 10438 app_process64               com.android.launcher3       TracingMuxer    u:r:platform_app:s0:c512,c768  S     do_sys_poll
 5696  5751 10438 app_process64               com.android.launcher3       pool-3-thread-1 u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
 5696  5752 10438 app_process64               com.android.launcher3       LauncherBg      u:r:platform_app:s0:c512,c768  SN    do_epoll_wait
 5696  5764 10438 app_process64               com.android.launcher3       LauncherBgIO    u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
 5696  5766 10438 app_process64               com.android.launcher3       BackgroundExecu u:r:platform_app:s0:c512,c768  SN    do_epoll_wait
 5696  5767 10438 app_process64               com.android.launcher3       UiThreadHelper  u:r:platform_app:s0:c512,c768  S<    do_epoll_wait
 5696  5768 10438 app_process64               com.android.launcher3       DataThreadHelpe u:r:platform_app:s0:c512,c768  S     do_epoll_wait
 5696  5769 10438 app_process64               com.android.launcher3       launcher-loader u:r:platform_app:s0:c512,c768  S     do_epoll_wait
 5696  5770 10438 app_process64               com.android.launcher3       TASKBAR_UI_THRE u:r:platform_app:s0:c512,c768  S<    do_epoll_wait
 5696  5780 10438 app_process64               com.android.launcher3       file-logger     u:r:platform_app:s0:c512,c768  S     do_epoll_wait
 5696  5804 10438 app_process64               com.android.launcher3       RenderThread    u:r:platform_app:s0:c512,c768  S<    do_epoll_wait
 5696  5819 10438 app_process64               com.android.launcher3       DefaultDispatch u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
 5696  5820 10438 app_process64               com.android.launcher3       DefaultDispatch u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
 5696  5821 10438 app_process64               com.android.launcher3       DefaultDispatch u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
 5696  5823 10438 app_process64               com.android.launcher3       UiThreadHelper  u:r:platform_app:s0:c512,c768  S<    do_epoll_wait
 5696  5824 10438 app_process64               com.android.launcher3       launcher-loader u:r:platform_app:s0:c512,c768  S     do_epoll_wait
 5696  5849 10438 app_process64               com.android.launcher3       hwuiTask0       u:r:platform_app:s0:c512,c768  S<    futex_wait_queue_me
 5696  5850 10438 app_process64               com.android.launcher3       hwuiTask1       u:r:platform_app:s0:c512,c768  S<    futex_wait_queue_me
 5696  5855 10438 app_process64               com.android.launcher3       arch_disk_io_0  u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
 5696  5856 10438 app_process64               com.android.launcher3       NoOpViewCapture u:r:platform_app:s0:c512,c768  SN    do_epoll_wait
 5696  5858 10438 app_process64               com.android.launcher3       SurfaceSyncGrou u:r:platform_app:s0:c512,c768  S     do_epoll_wait
 5696  5865 10438 app_process64               com.android.launcher3       binder:5696_3   u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
 5696  5968 10438 app_process64               com.android.launcher3       android.bg      u:r:platform_app:s0:c512,c768  SN    do_epoll_wait
 5696  5976 10438 app_process64               com.android.launcher3       binder:5696_4   u:r:platform_app:s0:c512,c768  S     binder_thread_read
 5696  6025 10438 app_process64               com.android.launcher3       binder:5696_5   u:r:platform_app:s0:c512,c768  S     binder_thread_read
 5696  6027 10438 app_process64               com.android.launcher3       binder:5696_6   u:r:platform_app:s0:c512,c768  S     binder_thread_read
 5696  6606 10438 app_process64               com.android.launcher3       pool-4-thread-1 u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
 5696  6612 10438 app_process64               com.android.launcher3       binder:5696_7   u:r:platform_app:s0:c512,c768  S     binder_thread_read
 5696  6627 10438 app_process64               com.android.launcher3       arch_disk_io_1  u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
 5696  6744 10438 app_process64               com.android.launcher3       pool-4-thread-2 u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
 5696  7623 10438 app_process64               com.android.launcher3       pool-4-thread-3 u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
 5696  7624 10438 app_process64               com.android.launcher3       pool-4-thread-4 u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
 5696  7629 10438 app_process64               com.android.launcher3       arch_disk_io_2  u:r:platform_app:s0:c512,c768  S     futex_wait_queue_me
 5696  7647 10438 app_process64               com.android.launcher3       queued-work-loo u:r:platform_app:s0:c512,c768  S<    do_epoll_wait
 5696  8113 10438 app_process64               com.android.launcher3       pool-4-thread-5 u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
 5696  8125 10438 app_process64               com.android.launcher3       async-allocatio u:r:platform_app:s0:c512,c768  SN    futex_wait_queue_me
