  PID   TID   UID COMM                        CMDLINE                     CMD             LABEL                          STAT  WCHAN 
 1554  1554  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti gnss@2.1-servic u:r:vendor_hal_gnss_qti:s0 S binder_thread_read
 1554  1573  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti Loc_hal_worker u:r:vendor_hal_gnss_qti:s0 S futex_wait_queue_me
 1554  1578  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti LocApiMsgTask u:r:vendor_hal_gnss_qti:s0 S futex_wait_queue_me
 1554  1579  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti LocIpc-/dev/soc u:r:vendor_hal_gnss_qti:s0 S __skb_wait_for_more_packets
 1554  1580  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti LocTimerPollTas u:r:vendor_hal_gnss_qti:s0 S do_epoll_wait
 1554  1581  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti LocTimerMsgTask u:r:vendor_hal_gnss_qti:s0 S futex_wait_queue_me
 1554  1588  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti LocApiMsgTask u:r:vendor_hal_gnss_qti:s0 S do_sys_poll
 1554  2767  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti Loc_hal_worker u:r:vendor_hal_gnss_qti:s0 S unix_stream_read_generic
 1554  2768  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti Loc_hal_worker u:r:vendor_hal_gnss_qti:s0 S futex_wait_queue_me
 1554  2938  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti LocApiMsgTask u:r:vendor_hal_gnss_qti:s0 S do_sys_poll
 1554  2940  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti LocIpc-5004:1 u:r:vendor_hal_gnss_qti:s0 S __skb_wait_for_more_packets
 1554  2941  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti LocIpc-5004:2 u:r:vendor_hal_gnss_qti:s0 S __skb_wait_for_more_packets
 1554  5438  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti vndbinder:1554_ u:r:vendor_hal_gnss_qti:s0 S binder_thread_read
 1554  5439  1021 android.hardware.gnss@2.1-service-qti /vendor/bin/hw/android.hardware.gnss@2.1-service-qti vndbinder:1554_ u:r:vendor_hal_gnss_qti:s0 S binder_thread_read
 1555  1555  1000 android.hardware.health-service.qti /vendor/bin/hw/android.hardware.health-service.qti android.hardwar u:r:hal_health_default:s0 S do_epoll_wait
 1556  1556  1000 android.hardware.power-service-qti /vendor/bin/hw/android.hardware.power-service-qti android.hardwar u:r:hal_power_default:s0 S binder_thread_read
 1556  3153  1000 android.hardware.power-service-qti /vendor/bin/hw/android.hardware.power-service-qti HwBinder:1556_1 u:r:hal_power_default:s0 S binder_thread_read
 1556  5312  1000 android.hardware.power-service-qti /vendor/bin/hw/android.hardware.power-service-qti android.hardwar u:r:hal_power_default:s0 S< futex_wait_queue_me
 1561  1561  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal android.hardwar u:r:hal_sensors_default:s0 S binder_thread_read
 1561  1586  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal android.hardwar u:r:hal_sensors_default:s0 S do_sys_poll
 1561  2655  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal android.hardwar u:r:hal_sensors_default:s0 S __skb_wait_for_more_packets
 1561  2656  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal android.hardwar u:r:hal_sensors_default:s0 S futex_wait_queue_me
 1561  2657  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal android.hardwar u:r:hal_sensors_default:s0 S futex_wait_queue_me
 1561  2658  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal sig_motion u:r:hal_sensors_default:s0 S futex_wait_queue_me
 1561  2659  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal motion_detect u:r:hal_sensors_default:s0 S futex_wait_queue_me
 1561  2660  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal motion_detect u:r:hal_sensors_default:s0 S futex_wait_queue_me
 1561  2661  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal android.hardwar u:r:hal_sensors_default:s0 S futex_wait_queue_me
 1561  2662  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal android.hardwar u:r:hal_sensors_default:s0 S do_sys_poll
 1561  2663  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal POSIX timer 0 u:r:hal_sensors_default:s0 S do_sigtimedwait
 1561  2666  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal android.hardwar u:r:hal_sensors_default:s0 S futex_wait_queue_me
 1561  3223  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal android.hardwar u:r:hal_sensors_default:s0 S< futex_wait_queue_me
 1561  3224  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal android.hardwar u:r:hal_sensors_default:s0 S< futex_wait_queue_me
 1561  7367  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal see_11 u:r:hal_sensors_default:s0 SN futex_wait_queue_me
 1561  7368  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal 11_see u:r:hal_sensors_default:s0 SN do_sys_poll
 1561  8053  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal see_191 u:r:hal_sensors_default:s0 S futex_wait_queue_me
 1561  8057  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal 191_see u:r:hal_sensors_default:s0 S do_sys_poll
 1561 22018  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal see_272 u:r:hal_sensors_default:s0 S< futex_wait_queue_me
 1561 22019  1000 android.hardware.sensors-service.multihal /vendor/bin/hw/android.hardware.sensors-service.multihal 272_see u:r:hal_sensors_default:s0 S< do_sys_poll
 1567  1567  1000 android.hardware.usb-service.qti /vendor/bin/hw/android.hardware.usb-service.qti android.hardwar u:r:vendor_hal_usb_qti:s0 S binder_thread_read
 1567  5072  1000 android.hardware.usb-service.qti /vendor/bin/hw/android.hardware.usb-service.qti android.hardwar u:r:vendor_hal_usb_qti:s0 S do_epoll_wait
 1569  1569  1010 android.hardware.wifi-service /vendor/bin/hw/android.hardware.wifi-service binder:1569_2 u:r:hal_wifi_default:s0 S binder_thread_read
 1569  1577  1010 android.hardware.wifi-service /vendor/bin/hw/android.hardware.wifi-service binder:1569_1 u:r:hal_wifi_default:s0 S binder_thread_read
 1569  5163  1010 android.hardware.wifi-service /vendor/bin/hw/android.hardware.wifi-service binder:1569_1 u:r:hal_wifi_default:s0 S do_sys_poll
 1570  1570  9999 vendor.qti.hardware.memtrack-service /vendor/bin/hw/vendor.qti.hardware.memtrack-service vendor.qti.hard u:r:hal_memtrack_default:s0 S binder_thread_read
 1571  1571  1013 qconfigservice              /vendor/bin/hw/qconfigservice qconfigservice u:r:vendor_qconfigservice:s0  S     binder_thread_read
 1571  1589  1013 qconfigservice              /vendor/bin/hw/qconfigservice HwBinder:1571_1 u:r:vendor_qconfigservice:s0 S     binder_thread_read
 1571  1591  1013 qconfigservice              /vendor/bin/hw/qconfigservice HwBinder:1571_2 u:r:vendor_qconfigservice:s0 S     binder_thread_read
 1572  1572     0 [glink_slpi]                [glink_slpi]                glink_slpi      u:r:kernel:s0                  S     kthread_worker_fn
 1574  1574     0 [qrtr_rx]                   [qrtr_rx]                   qrtr_rx         u:r:kernel:s0                  S     kthread_worker_fn
 1575  1575  1000 vendor.display.color@1.0-service /vendor/bin/hw/vendor.display.color@1.0-service color@1.0-servi u:r:vendor_hal_display_color_default:s0 S binder_thread_read
 1576  1576  1000 vendor.lineage.health-service.default /vendor/bin/hw/vendor.lineage.health-service.default vendor.lineage. u:r:hal_lineage_health_default:s0 S binder_thread_read
 1583  1583  1000 vendor.lineage.powershare-service.oplus /vendor/bin/hw/vendor.lineage.powershare-service.oplus vendor.lineage. u:r:hal_lineage_powershare_default:s0 S binder_thread_read
 1587  1587  1000 vendor.lineage.touch-service.oplus /vendor/bin/hw/vendor.lineage.touch-service.oplus vendor.lineage. u:r:hal_lineage_touch_default:s0 S binder_thread_read
 1594  1594  1000 vendor.qti.hardware.capabilityconfigstore@1.0-service /vendor/bin/hw/vendor.qti.hardware.capabilityconfigstore@1.0-service capabilityconfi u:r:vendor_hal_capabilityconfigstore_qti_default:s0 S binder_thread_read
 1594  1601  1000 vendor.qti.hardware.capabilityconfigstore@1.0-service /vendor/bin/hw/vendor.qti.hardware.capabilityconfigstore@1.0-service HwBinder:1594_1 u:r:vendor_hal_capabilityconfigstore_qti_default:s0 S binder_thread_read
 1594  1603  1000 vendor.qti.hardware.capabilityconfigstore@1.0-service /vendor/bin/hw/vendor.qti.hardware.capabilityconfigstore@1.0-service HwBinder:1594_2 u:r:vendor_hal_capabilityconfigstore_qti_default:s0 S binder_thread_read
 1595  1595  1000 vendor.qti.hardware.display.allocator-service /vendor/bin/hw/vendor.qti.hardware.display.allocator-service allocator-servi u:r:hal_graphics_allocator_default:s0 S binder_thread_read
 1595  1606  1000 vendor.qti.hardware.display.allocator-service /vendor/bin/hw/vendor.qti.hardware.display.allocator-service HwBinder:1595_1 u:r:hal_graphics_allocator_default:s0 S binder_thread_read
 1595  1607  1000 vendor.qti.hardware.display.allocator-service /vendor/bin/hw/vendor.qti.hardware.display.allocator-service HwBinder:1595_2 u:r:hal_graphics_allocator_default:s0 S binder_thread_read
 1595  1933  1000 vendor.qti.hardware.display.allocator-service /vendor/bin/hw/vendor.qti.hardware.display.allocator-service HwBinder:1595_3 u:r:hal_graphics_allocator_default:s0 S binder_thread_read
 1598  1598  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service composer-servic u:r:hal_graphics_composer_default:s0 S< binder_thread_read
 1598  1678  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service HWC_UeventThrea u:r:hal_graphics_composer_default:s0 S< do_sys_poll
 1598  1682  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service vndbinder:1598_ u:r:hal_graphics_composer_default:s0 S binder_thread_read
 1598  1683  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service vndbinder:1598_ u:r:hal_graphics_composer_default:s0 S binder_thread_read
 1598  1688  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service composer-servic u:r:hal_graphics_composer_default:s0 S do_sys_poll
 1598  1702  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service HwBinder:1598_1 u:r:hal_graphics_composer_default:s0 S< binder_thread_read
 1598  1703  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service composer-servic u:r:hal_graphics_composer_default:s0 S futex_wait_queue_me
 1598  1758  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service SDM_EventThread u:r:hal_graphics_composer_default:s0 S< do_sys_poll
 1598  1767  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service IrisHWC u:r:hal_graphics_composer_default:s0 S do_epoll_wait
 1598  1774  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service composer-servic u:r:hal_graphics_composer_default:s0 S futex_wait_queue_me
 1598  1775  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service composer-servic u:r:hal_graphics_composer_default:s0 S futex_wait_queue_me
 1598  1776  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service composer-servic u:r:hal_graphics_composer_default:s0 S futex_wait_queue_me
 1598  1777  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service composer-servic u:r:hal_graphics_composer_default:s0 S futex_wait_queue_me
 1598  1778  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service composer-servic u:r:hal_graphics_composer_default:s0 S futex_wait_queue_me
 1598  1779  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service composer-servic u:r:hal_graphics_composer_default:s0 S futex_wait_queue_me
 1598  1781  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service composer-servic u:r:hal_graphics_composer_default:s0 S futex_wait_queue_me
 1598  1784  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service composer-servic u:r:hal_graphics_composer_default:s0 S futex_wait_queue_me
 1598  1799  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service SDM_EventThread u:r:hal_graphics_composer_default:s0 S< do_sys_poll
 1598  1917  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service HwBinder:1598_2 u:r:hal_graphics_composer_default:s0 S< binder_thread_read
 1598  1931  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service HwBinder:1598_3 u:r:hal_graphics_composer_default:s0 S binder_thread_read
 1598  1946  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service HwBinder:1598_4 u:r:hal_graphics_composer_default:s0 S< binder_thread_read
 1598  2543  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service vndbinder:1598_ u:r:hal_graphics_composer_default:s0 S binder_thread_read
 1598  2667  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service HwBinder:1598_4 u:r:hal_graphics_composer_default:s0 S futex_wait_queue_me
 1598  2668  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service HwBinder:1598_4 u:r:hal_graphics_composer_default:s0 S futex_wait_queue_me
 1598  2678  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service DPPS_THREAD u:r:hal_graphics_composer_default:s0 S do_sys_poll
 1598  3980  1000 vendor.qti.hardware.display.composer-service /vendor/bin/hw/vendor.qti.hardware.display.composer-service LTM_THREAD u:r:hal_graphics_composer_default:s0 S do_sys_poll
 1599  1599  1000 dspservice                  /vendor/bin/dspservice      dspservice      u:r:vendor_dspservice:s0       S     binder_thread_read
 1599  1605  1000 dspservice                  /vendor/bin/dspservice      HwBinder:1599_1 u:r:vendor_dspservice:s0       S     binder_thread_read
 1600  1600     0 vendor.qti.hardware.perf@2.2-service /vendor/bin/hw/vendor.qti.hardware.perf@2.2-service perf@2.2-servic u:r:vendor_hal_perf_default:s0 S binder_thread_read
 1600  1618     0 vendor.qti.hardware.perf@2.2-service /vendor/bin/hw/vendor.qti.hardware.perf@2.2-service perf@2.2-servic u:r:vendor_hal_perf_default:s0 S< futex_wait_queue_me
 1600  6487  1000 vendor.qti.hardware.perf@2.2-service /vendor/bin/hw/vendor.qti.hardware.perf@2.2-service PERFD-EW-DISP u:r:vendor_hal_perf_default:s0 S futex_wait_queue_me
 1600  6488     0 vendor.qti.hardware.perf@2.2-service /vendor/bin/hw/vendor.qti.hardware.perf@2.2-service perf@2.2-servic u:r:vendor_hal_perf_default:s0 S futex_wait_queue_me
 1600  6501     0 vendor.qti.hardware.perf@2.2-service /vendor/bin/hw/vendor.qti.hardware.perf@2.2-service POSIX timer 0 u:r:vendor_hal_perf_default:s0 S do_sigtimedwait
 1600  6502     0 vendor.qti.hardware.perf@2.2-service /vendor/bin/hw/vendor.qti.hardware.perf@2.2-service 1600-vendor-0 u:r:vendor_hal_perf_default:s0 S futex_wait_queue_me
 1600  6503     0 vendor.qti.hardware.perf@2.2-service /vendor/bin/hw/vendor.qti.hardware.perf@2.2-service 1600-vendor-1 u:r:vendor_hal_perf_default:s0 S futex_wait_queue_me
 1600  6504     0 vendor.qti.hardware.perf@2.2-service /vendor/bin/hw/vendor.qti.hardware.perf@2.2-service 1600-vendor-2 u:r:vendor_hal_perf_default:s0 S futex_wait_queue_me
 1600  6505     0 vendor.qti.hardware.perf@2.2-service /vendor/bin/hw/vendor.qti.hardware.perf@2.2-service 1600-vendor-3 u:r:vendor_hal_perf_default:s0 S futex_wait_queue_me
